latitude,longitude,filename
59.28972,18.06582,12076.png
46.03472552,17.68366971,252.png
48.66044,2.33557,21209.png
16.05563,75.79534,14895.png
-28.56084939,152.5810819,5114.png
46.942,8.03301,16064.png
-14.00862757,-46.21035982,8129.png
-38.37493,145.22309,23025.png
14.69382841,-15.64987483,300.png
-22.74191,-47.59402,22545.png
62.27606335,42.79305401,1470.png
-4.24444,-42.29444,22628.png
51.04462,-0.18768,22034.png
48.94115,1.84438,21344.png
51.26676,7.27231,24582.png
38.07789,13.44275,10964.png
-19.22248251,25.79844453,8428.png
0.390390727,-50.97320761,9821.png
-15.84368953,-71.10639921,9176.png
34.53804,135.45333,10533.png
44.92196,26.00838,12241.png
51.27388,14.59995,12803.png
50.00694926,28.04351563,518.png
50.24539,19.2042,12444.png
45.38029,-122.51762,19469.png
-36.93081834,-69.79068017,2729.png
51.955,5.22778,25092.png
36.60159,137.00003,10686.png
12.79677914,104.7788292,1587.png
-23.90510423,-64.28644135,3480.png
47.58571,-122.63814,18479.png
3.57911,98.8125,19710.png
-17.39318547,123.694646,2426.png
39.36434,-76.48792,18194.png
-34.66254,-58.54549,13345.png
49.22809,31.30132,20557.png
8.396756646,10.51994712,5659.png
48.76394,5.17433,21230.png
52.55981718,-2.148043281,21724.png
-6.726623567,-55.47961473,5210.png
52.58006,13.44055,24544.png
-8.103224745,-55.14390637,787.png
-32.55468457,-71.26626693,9633.png
45.10733,-93.23925,17369.png
-24.21610902,142.7863406,2095.png
33.80354,-111.94485,18536.png
-18.36716169,133.8342159,9052.png
32.13475,34.92667,15584.png
35.97094,10.463,22517.png
41.24264,16.50104,11198.png
34.00005,-116.1191,18732.png
44.42635878,28.71316416,8659.png
1.49018,103.86949,13972.png
47.19094,8.53773,16271.png
50.80054,-1.75678,22215.png
-18.46962319,-50.74425278,2076.png
7.79015,4.57334,14693.png
-6.926087342,-42.77021804,6141.png
11.7319669,12.0839752,1045.png
-24.53534287,139.5678992,1411.png
12.92815878,-13.64648636,4401.png
39.57962,-76.52643,16839.png
47.26997275,9.015371425,4698.png
49.44873696,101.2954672,4469.png
-17.63510957,-42.57527443,4050.png
-31.87692692,-53.50437891,829.png
50.65684,17.8947,12903.png
41.76696,-87.67451,18950.png
-28.37514589,114.5118848,3652.png
44.90258,18.82719,16378.png
38.90000756,34.47394994,4592.png
47.76537,-117.01602,17100.png
50.56339,19.32834,12833.png
-26.42020015,30.76030016,6291.png
-44.52987413,-70.02385515,7797.png
-29.28740953,149.7884568,9204.png
45.59508,8.82879,11174.png
-7.444517379,-44.69951071,9333.png
48.18934,17.36821,21038.png
45.99646981,15.7216859,8488.png
8.372098856,99.535051,8519.png
-18.1837587,142.2662732,1365.png
-41.04517827,-67.91902639,8505.png
49.1544,31.07454,20539.png
41.70085,-8.02334,19924.png
39.42615,-76.56275,17536.png
58.77466652,61.83768952,2052.png
-36.71901,-73.12333,22393.png
48.14135,18.23691,20864.png
47.38366,15.47217,23830.png
49.92249,19.21554,12522.png
-26.19061447,150.0171789,2675.png
42.19085,-71.46426,19470.png
42.63689,-71.32135,17272.png
-2.621016683,105.8954072,3358.png
-0.665871844,39.13718309,6370.png
1.430668177,-78.27319739,5121.png
1.15899,103.99814,13977.png
-8.00781804,-38.51747426,9142.png
45.44755,-73.46928,15093.png
0.237875381,35.89455057,5852.png
4.18192,101.20476,14135.png
38.63922,-8.91023,20136.png
51.48135,7.14174,24432.png
51.52263,0.04223,21665.png
13.92336,100.08737,22801.png
34.40178,-117.28062,18718.png
-34.31462326,-56.82491949,1201.png
-38.93383,177.79962,13789.png
55.25826,12.1069,10111.png
41.00487,28.78272,24232.png
35.76411,127.09237,11724.png
35.98191,139.36365,10417.png
35.81236,-86.68632,18731.png
36.00254,139.40739,10382.png
-16.42245958,-71.08575829,2704.png
37.09113,37.37992,24064.png
37.43666,-7.93969,20204.png
46.39938,6.59463,16240.png
9.704391138,-2.785600864,5894.png
48.86627,2.11208,21563.png
46.23443,6.12244,16226.png
47.39628362,10.5738775,4388.png
1.48143,103.77366,14200.png
39.34787,-76.96363,19524.png
10.76064,123.53778,25197.png
10.0888502,12.67404838,6636.png
45.82301371,21.91861766,8037.png
-22.71444109,141.0584512,7078.png
50.3311,4.56245,20622.png
36.01433,-86.85173,17392.png
20.11987,-101.17155,11765.png
36.5484,136.66091,10463.png
7.63527,4.61945,14600.png
62.80065685,22.85508192,8566.png
34.84325,134.72154,10560.png
0.68567,34.31014,19780.png
41.67886,-88.12866,18275.png
13.70412,101.40672,22798.png
10.08739119,9.177683727,6790.png
0.985515246,97.61830496,2491.png
53.22695,-7.82215,23425.png
32.40233,-82.9648,17295.png
43.38296,13.51206,11143.png
39.79695588,42.53949933,5007.png
-33.5454892,144.7553486,3324.png
6.81177,3.91454,14686.png
59.31133,18.19647,12135.png
7.15673,80.09692,23287.png
-29.04364175,-53.02269184,2413.png
31.91934,35.18076,15433.png
48.95677,1.9554,21516.png
0.390192843,36.29981723,112.png
-2.88892,-78.8414,11278.png
43.33136,16.83993,10027.png
51.74664704,39.02014919,9445.png
41.03543,-73.85757,18987.png
-35.30160155,142.6963722,3554.png
-49.73586418,-72.33805737,368.png
40.62652,-74.08112,16682.png
-1.58755,103.54085,19584.png
41.75993,-88.06486,17152.png
37.23438,-7.98283,20272.png
-41.26978383,-68.84064441,8653.png
40.54208,-74.85652,19060.png
52.59489,13.44127,24579.png
61.17241869,21.74971661,5126.png
31.77475,35.18094,20499.png
-23.4965827,-47.46056711,7787.png
53.81043,-0.73566,22063.png
45.85975,8.89348,10981.png
59.33165,18.72187,11994.png
-26.74362,28.76967,15666.png
37.67749,127.09749,11391.png
-7.95782,113.99089,19687.png
-30.31166073,-66.86823171,6461.png
6.80777,79.92034,23241.png
-22.4458524,137.4007883,3008.png
35.22389,128.98251,11500.png
41.09887,-73.36896,18115.png
40.6664,-73.87165,17388.png
42.16606,-71.61043,19381.png
-2.25024,-79.8989,11297.png
-3.485737535,102.9940558,6877.png
-8.739288222,-48.50822798,3370.png
-32.99946883,-54.46145951,4472.png
-9.065280211,-39.87920721,3958.png
38.91817,-78.19444,18091.png
4.950470035,-74.99269356,9350.png
-0.611499133,-60.60612792,4931.png
37.46220044,42.72560587,5272.png
38.71,-90.09372,17631.png
-22.49532547,-42.81066727,4428.png
34.02537,-118.11645,18410.png
39.32011,-76.51552,17357.png
53.16991718,14.41606183,4734.png
-16.39467053,-53.95426904,3634.png
32.34663,-95.29946,17174.png
8.09021,-72.58838,13773.png
-3.026117899,38.65241926,3795.png
50.23187,13.79601,12275.png
50.76564,14.55435,13010.png
-34.43030092,-55.13168962,7467.png
52.77932,6.99012,24885.png
5.96743,116.15061,14000.png
55.53207,37.0349,24614.png
42.50227,-71.06287,18701.png
-2.211725042,-45.30291464,3241.png
50.98757164,128.6228746,8175.png
34.67195,137.38081,10798.png
-29.00654549,145.7101865,4959.png
12.15075498,6.70443292,1193.png
7.082483748,-70.75784876,4238.png
49.81597,19.00955,13063.png
44.98603,-1.08405,21591.png
-51.41066595,-72.2275451,9811.png
41.92125,-87.97924,16916.png
46.32157,5.66261,16056.png
-35.91256022,142.8959629,6933.png
42.61864,-82.53095,18780.png
-30.5016892,-58.42060414,3923.png
41.56893,-87.90858,17127.png
53.7715,-7.74216,23566.png
47.06924,8.80345,16124.png
16.2896567,-0.044872621,7011.png
-5.115824353,-44.49854336,9124.png
40.63184,-73.97688,18735.png
50.39518,19.6624,12634.png
-8.07728,111.87766,19601.png
53.22226,-7.30974,23594.png
46.25895,5.64089,16238.png
39.84281,-76.07264,19354.png
-33.75516,-56.31898,22909.png
19.03865,72.85099,15019.png
59.36565,17.91474,12133.png
-0.735683474,38.97508419,4446.png
-31.03578,-71.15092,22422.png
39.14892,-9.32498,20036.png
55.26345,12.40275,10189.png
14.37395,100.48528,22853.png
6.75622,3.39579,14515.png
19.26165,-98.18522,11856.png
-45.49718233,-68.30627523,1406.png
63.6518401,53.76624077,1867.png
34.70239,135.03765,10663.png
-31.80714,115.7483,22974.png
40.91667,-73.92377,17113.png
6.44665,3.46639,14660.png
55.97893,37.9452,24632.png
37.24658,127.08937,11481.png
-22.26651033,-43.24362312,6326.png
37.43909,127.07227,11584.png
53.67833,-8.07042,23496.png
50.99713,4.14205,20777.png
41.04448,-8.48108,19979.png
38.14885399,34.79167089,4185.png
54.08965,23.9662,14364.png
41.3821,-73.57666,18341.png
-35.14681073,-65.87166925,6609.png
50.67966715,7.130240807,2368.png
35.89905,139.47559,10335.png
54.18532643,-8.213120195,596.png
-24.96697876,27.23539689,7177.png
39.04309458,36.50790121,4750.png
54.08624129,41.41696085,5202.png
-36.85247774,-60.23996555,4332.png
1.55693,103.59167,13858.png
37.86424,41.11902,24308.png
37.4396,128.49696,11482.png
38.72214081,34.94909057,9305.png
-38.43951505,-66.3099159,494.png
48.80794,0.69586,21431.png
-16.3119538,-46.51299498,278.png
50.90669,17.09308,12975.png
40.79119,-73.80347,18771.png
43.93739,-78.90176,15144.png
38.8304,0.14145,15265.png
31.88628,35.21441,15549.png
43.44985,12.9901,10930.png
28.45488414,-109.2619288,7066.png
41.43118,-73.344,17348.png
37.2766,127.07187,11383.png
65.65527286,-19.58141611,2573.png
-19.77150289,-65.9665332,8258.png
-12.24369682,-61.15797341,5283.png
19.27685717,83.87085589,4560.png
34.36346,135.28513,10853.png
22.27713321,89.73569248,5684.png
-31.63358234,129.0130824,937.png
-9.029151465,-49.47865216,3136.png
7.51078,4.49361,14505.png
52.71401,6.48402,25019.png
52.12687,-1.24768,21921.png
62.08543,16.60645,11989.png
60.03155,30.62773,24784.png
6.1451,-75.58004,13749.png
49.17904,2.11006,21335.png
27.66261548,-110.3205693,9391.png
56.65385593,43.08735833,3385.png
38.78447,-77.06486,17103.png
-37.88255,145.24212,23087.png
37.75955,-25.6593,19878.png
58.11431144,102.6974773,8012.png
-5.051770367,-41.7512316,1363.png
48.414,1.77523,21256.png
41.59747,20.47652,14474.png
-16.683292,135.7271194,9981.png
36.24036,138.96359,10342.png
38.19515,-120.68846,18269.png
-34.58347,-58.54589,13199.png
43.01191,23.1211,16398.png
30.37422675,-114.6452836,6006.png
-33.35520017,115.7335337,7864.png
38.36701,-4.41731,15352.png
6.6761,-73.06767,13748.png
50.70507,18.72722,12812.png
-11.01373181,-45.20795033,7065.png
50.37376,13.95799,12263.png
37.49609,28.95806,24248.png
47.45481543,104.5787095,7436.png
48.90878231,14.45371462,9054.png
38.57551,-9.11537,20286.png
41.63536,-87.82291,18942.png
50.8227,3.47839,20829.png
-11.85121,-77.03043,24042.png
-36.28750568,144.5358337,9336.png
-31.5201,-60.67212,13509.png
34.75856,136.13108,10340.png
48.07189,16.58575,23957.png
45.4417,-73.27205,15098.png
-19.90836617,147.7790631,8803.png
7.912498249,80.15560909,2201.png
53.32223,-7.96353,23619.png
-33.76655,150.91152,23068.png
50.87546,2.79637,20697.png
45.80861042,11.67696438,176.png
-27.99463271,146.6368213,5798.png
-2.547462802,36.78606865,3611.png
40.96036,-72.89506,17212.png
-29.35450782,115.0129699,7368.png
50.99556,-1.11947,21873.png
4.69430386,100.9710287,3689.png
-2.383664353,-44.58985367,7377.png
-22.72036,-47.21302,22523.png
-33.07026663,-64.52805695,1839.png
40.76670937,-73.51515594,17407.png
-33.76578913,150.6990854,3503.png
6.44849,3.53867,14682.png
-10.58692,-36.94085,22600.png
60.52796,24.76447,15886.png
3.67494,100.96935,14056.png
-2.788830141,-43.30925014,9078.png
40.92203,14.23448,11020.png
37.88848,140.11308,10746.png
54.30027,18.77385,12471.png
38.76824,-9.20007,19879.png
-8.850772288,-36.16126729,4202.png
31.89272,35.20644,20522.png
21.1162163,-99.10585734,1313.png
31.65142,34.91954,20458.png
55.16807,24.76992,14445.png
40.74911,-73.70216,19064.png
15.3164374,-12.86883974,8941.png
4.84023,-74.12743,13742.png
-22.43494737,-43.43814115,2697.png
35.30568,137.45853,10439.png
52.81997,-2.38695,22133.png
37.94484,-121.3065,18803.png
18.82376187,-99.93151697,7420.png
48.06858,16.47239,23837.png
-6.13441,106.57783,19628.png
60.52826,25.16262,15809.png
-23.88084371,24.90734406,8400.png
-34.52221,-58.77569,13197.png
63.67057235,66.72955513,5599.png
35.78423,127.10686,11566.png
41.97641,21.47019,14476.png
47.40228,8.55716,16090.png
-19.05884322,-64.76020708,9332.png
4.82239,-74.20671,13590.png
23.99617975,81.3742343,2636.png
43.80142,-79.14369,15081.png
42.15386,-88.16004,17687.png
46.85491422,22.3471857,2865.png
16.28962186,-0.044627024,6806.png
56.88286,35.92706,24758.png
47.34894,8.24393,16302.png
6.940141207,-2.348507091,1394.png
54.4311,16.37764,12934.png
-15.59349954,130.3062289,7251.png
39.64346744,27.06791513,548.png
40.66326,-73.93731,19003.png
5.1957,100.48223,13882.png
0.005810755,-51.24589433,8000.png
13.96696,102.93615,16516.png
51.1094,2.64848,21379.png
45.66122376,15.71336,5193.png
41.95773,-87.94845,19355.png
7.7145,4.50714,14802.png
-34.60761,-58.73329,13476.png
-30.37898326,20.50202555,1376.png
2.657888575,99.70067323,7445.png
21.25685,83.48563,14937.png
-34.50905,-59.09209,13135.png
36.00645,-86.52704,16777.png
60.02950939,65.19866934,9876.png
61.39864953,-45.16013865,8900.png
-44.66501586,-69.60639713,7963.png
-27.70396111,28.02826358,823.png
46.64298336,23.84671405,5351.png
50.24534,13.46577,12324.png
-9.741331918,-41.23912513,684.png
48.97425,17.63409,20886.png
-33.76085932,121.0392614,8867.png
33.59541,-84.40371,18861.png
4.56819,-74.11956,13562.png
30.27559,-98.02565,17262.png
50.35106,13.00965,12337.png
49.7428,13.33435,12303.png
-9.372440955,-75.0353404,6724.png
2.64853,102.52787,14223.png
39.19291,-76.95728,18392.png
-31.57170052,130.4067518,3410.png
50.75168,18.07415,12880.png
48.33938,18.03215,20917.png
-47.56358438,-70.86758554,2897.png
41.45181,-87.52312,17505.png
4.63414,-74.14884,13583.png
-17.95890381,-46.01721166,6364.png
54.3053,17.32219,12805.png
6.81327,79.89159,23346.png
53.84302568,120.8931777,1028.png
41.93674,-83.42412,19261.png
7.876942188,9.777852205,4099.png
-11.28400336,-44.67083266,5902.png
44.99933,-0.22117,21449.png
41.58869,-87.56589,18594.png
53.76868,-8.07109,23682.png
-16.84262624,-53.93857303,7668.png
-37.08851082,-57.353806,4877.png
-6.46422,106.73643,19553.png
67.88122185,20.99802101,4621.png
-43.81567963,-68.62468474,1778.png
37.21803,127.22569,11671.png
55.60386,12.31794,10072.png
38.88355,-77.28917,18352.png
38.77402179,35.72939401,9999.png
37.39202,126.6576,11659.png
-23.63056495,-49.88436938,7489.png
35.53823,137.86329,10488.png
49.1192779,105.3569568,4257.png
39.4983,-76.25386,19459.png
41.22704,-73.12093,17976.png
65.75240046,30.88974225,2281.png
-8.318778598,-45.96747902,6140.png
40.77294,-7.73529,19983.png
-34.28853,146.05093,22989.png
-26.5148036,-58.78246919,5365.png
40.4952,8.76071,10880.png
5.76203698,-2.107720519,4943.png
47.40082,-122.49292,18682.png
65.54682434,-38.98477103,675.png
-34.67923,-58.70895,13085.png
-48.58417144,-68.77759234,4235.png
7.198461389,4.349549923,1689.png
36.65531,136.97458,10736.png
-24.57361308,150.6625557,4357.png
-0.966840614,-48.88113374,9597.png
40.78915,-74.22108,19173.png
-29.60106646,-54.19283205,8329.png
-16.6379356,134.8678864,2819.png
38.11507,-0.91629,15233.png
60.28741,24.98259,15725.png
42.57131,27.31799,16462.png
-33.33494,-70.69376,22399.png
40.89787,-74.07517,16713.png
-26.02640358,118.6959881,887.png
-33.49346,-56.43084,22904.png
50.25907,13.39401,12345.png
19.02256,73.05242,14926.png
-33.14115834,-65.55940968,9065.png
37.13548,-3.67029,15303.png
14.25167321,-5.982243908,7738.png
39.86287391,-6.155659146,1547.png
23.85922826,120.8132317,6331.png
-24.07246888,21.48858216,3050.png
9.122726254,-1.27301811,2080.png
8.835653329,3.781680969,7830.png
47.13471,8.20414,16143.png
-31.22777553,146.885525,7614.png
-31.87011932,127.898473,4965.png
-22.93989664,29.24682207,5933.png
-29.72627558,-53.5802363,9443.png
47.88813212,18.41052775,3353.png
43.22484,23.56108,16504.png
50.49759,17.50444,12532.png
-22.05814167,-49.32271253,5293.png
-21.59758763,25.73771608,6388.png
48.77451,1.97843,21535.png
47.80511989,26.61968947,8122.png
36.23871,137.87481,10397.png
10.52962,-75.22241,13732.png
45.45964,-73.81591,15135.png
-11.00886868,-69.55510112,2158.png
32.15948,34.97636,15534.png
9.35401,8.12203,14617.png
50.98485,-3.20507,21905.png
45.91842,6.12868,16087.png
58.69550417,25.74763301,2089.png
11.10422,77.35254,15031.png
41.04136,28.7731,24164.png
54.32725,18.73822,12565.png
43.64288,1.44516,21271.png
41.8654,-87.95584,18979.png
48.52969,17.60696,21026.png
23.71483,89.61183,11930.png
51.07633,4.50531,20606.png
-28.24485952,148.7574898,150.png
-9.073159742,-36.65793846,7693.png
61.89646617,21.62941369,7629.png
50.88491,0.07761,21931.png
65.30866986,-22.21517124,6813.png
53.95278,32.86389,24637.png
40.3755,-74.07842,16782.png
46.58814744,106.5450657,221.png
52.99744,-8.08827,23535.png
38.8024,-9.14913,20387.png
34.78041,-91.57075,19290.png
38.59055957,22.42285608,6620.png
26.96578599,-106.6727785,154.png
36.42955,126.79518,11698.png
-3.685360234,-53.57739495,3866.png
-25.43917506,116.0995219,7258.png
51.51889962,45.01955686,1642.png
4.41022,100.9873,14175.png
53.47892,38.06478,24823.png
-21.96622957,27.55517683,8961.png
53.45484,-2.63857,22186.png
46.16361,12.71363,10957.png
40.94981,-7.94561,20244.png
49.89700382,20.72810166,8889.png
1.89137,103.39697,14151.png
12.30257018,9.448921966,7718.png
47.64986349,24.20930092,9509.png
18.10949568,-96.38568919,7016.png
60.24459,24.98878,15761.png
45.64433,9.3022,11038.png
52.25319,6.70475,24954.png
-31.42781732,-59.49539106,7553.png
38.08501,-122.57915,16938.png
52.17629,56.63764,24796.png
60.15534,24.60711,15908.png
48.35693,10.98461,24608.png
-34.48398,-58.64194,13480.png
57.20198,-2.19088,22244.png
-34.6438,-60.45443,13460.png
53.2484,-1.42214,22076.png
31.94651,35.139,15568.png
-34.27746286,135.5759243,3408.png
28.93180965,-114.1610405,2734.png
46.38647,5.79878,16050.png
43.39322821,21.57011598,7053.png
31.68078,34.57492,15599.png
40.80407,-73.54495,18880.png
-3.959472347,120.2615707,5968.png
16.19341101,104.2839634,5622.png
-31.87752,115.91768,23074.png
53.54142,-1.68531,22105.png
42.93877,27.66317,16492.png
42.83752,-71.23853,17890.png
15.9649294,-13.59656556,563.png
37.71188,126.73842,11345.png
5.8212,116.1128,14091.png
43.27713,-77.87119,18373.png
21.28306,-89.66123,11795.png
-30.96596176,-62.45405323,9753.png
40.32541,28.95112,24217.png
39.4601,-76.79239,17461.png
-34.57055,-60.11292,13262.png
48.23119401,22.44971519,9831.png
13.41787,102.20195,16517.png
-1.003446303,37.9485701,2420.png
6.78508,3.99402,14548.png
-28.51084027,-67.65883191,7652.png
-6.20999,106.75832,19723.png
65.3283947,56.98786845,5573.png
-22.47793099,-51.33882104,3418.png
41.79285,-71.39633,17579.png
33.97667,-117.89723,17227.png
43.57301,1.25144,21391.png
50.84754,15.19657,12739.png
47.45481543,104.5787095,8672.png
-34.80113522,-66.28069592,7285.png
-19.87077415,136.2875021,151.png
33.63929,-86.61636,16831.png
7.353818707,8.926392418,5935.png
21.2836,-89.64878,11776.png
48.06232,17.8243,21071.png
-28.83178041,151.1574024,8338.png
62.2009,17.3711,12023.png
42.37643,14.11867,11132.png
51.06666,-0.31329,21936.png
50.38424,13.14503,12272.png
36.52488,139.06455,10578.png
7.1816,79.91532,23302.png
61.39864953,-45.16013865,1169.png
-30.90748989,-60.05062497,1280.png
4.74662,-74.03676,13634.png
33.99208,-6.82412,19531.png
33.57685,-91.3199156,17333.png
-41.05422359,-70.20899037,6348.png
50.90784,5.24873,20623.png
37.37276,14.3767,11075.png
-21.14431133,24.57882189,9094.png
-41.50949964,-68.61175595,5876.png
-34.49668,-58.65739,13107.png
-34.46381,-60.06965,13313.png
-17.86359324,-46.12823092,3099.png
53.09741,6.84607,24875.png
-32.64090197,145.9138033,7956.png
-20.6550537,141.7674408,5605.png
7.350770979,7.931925269,5426.png
-31.95224,115.8614,23054.png
52.06087,4.45072,24890.png
13.88703,120.94619,25123.png
-31.76428,-61.10265,13410.png
1.706925844,-60.43851819,6677.png
12.00992,8.5368,14699.png
51.67822,33.9162,20604.png
15.78679606,-16.24918559,4722.png
9.333234547,5.232875887,3561.png
7.630982786,-73.5330577,6538.png
-24.94154475,-59.58434444,8291.png
44.64168,4.87345,21210.png
-2.12126,-79.98102,11298.png
-30.59838295,-56.6316648,1728.png
35.59817,139.74739,10867.png
44.49311,22.60913,22692.png
43.88675,16.11009,10056.png
34.12872,-84.52849,16572.png
48.68895,17.77792,20904.png
39.49712,-104.71964,18389.png
0.157838515,-76.85061432,1706.png
7.31477,3.83618,14776.png
1.39125,103.7432,14064.png
-30.85345956,21.85213066,237.png
-33.05077587,141.6671392,7384.png
-38.64328,178.01303,13800.png
-31.91991412,133.0087581,874.png
1.50095,103.77592,14107.png
42.23442666,-87.87449449,17326.png
32.21937,34.99135,20501.png
-24.18738946,142.7881445,4645.png
-17.14035672,-39.87810469,1545.png
15.7624,99.84334,22802.png
51.42343233,20.62446904,6878.png
37.21428,128.37355,11495.png
-7.59854,111.9739,19707.png
34.16559,-118.5679,18530.png
-5.771578842,-60.53513665,8507.png
41.8542,-87.66561,18655.png
62.93970681,152.3838646,7769.png
7.48955,80.32994,23210.png
47.62115,8.21788,16107.png
55.85,37.56667,24753.png
-34.57139,-58.58726,13456.png
53.69381,-2.74307,22032.png
23.52941181,89.57195874,11881.png
22.58002,88.48376,14951.png
18.03604966,-89.06760665,276.png
7.69046,4.92991,14779.png
41.4364,-6.92469,20406.png
40.8659,29.30964,24161.png
-32.18306,116.07117,23072.png
-18.52130899,-53.0131324,3428.png
55.42275,12.97329,10114.png
34.57736,135.82961,10424.png
45.26873,9.70692,10942.png
1.321,103.76599,13844.png
47.76483,16.79581,23815.png
45.05953216,-0.190451511,21444.png
45.70212412,114.4633301,5591.png
-26.52055045,-58.48674975,744.png
50.72695,-1.17135,22296.png
22.50323,114.23596,15942.png
40.91643,-73.2963,16606.png
-15.45611622,131.4568927,1087.png
55.45298199,51.41626777,1780.png
56.9324034,75.74452245,1049.png
41.12101,-73.94232,19291.png
13.56848102,106.1679296,9786.png
52.6948,-2.00772,21960.png
48.07565,16.32513,23730.png
26.27911,-97.95582,11796.png
-11.94342,-76.98429,24009.png
53.28299,-7.60154,23456.png
68.79833,16.54165,10310.png
23.03296,92.13816,11933.png
-14.59515387,-58.89372911,8822.png
53.36738,-1.31552,22038.png
33.89162,-117.96143,17599.png
5.41787,6.046,14602.png
1.379802644,124.7378169,7865.png
-28.16123762,27.30945333,6563.png
2.06268,103.30538,14103.png
-18.75835067,134.0183717,3981.png
50.02303307,93.97176574,4634.png
49.25954,2.36226,21120.png
49.76499939,106.9903062,9562.png
-3.212212153,38.97730288,4944.png
-30.08323427,20.61536692,6863.png
-18.78786269,21.71191892,6776.png
-18.45571351,-53.20524523,4074.png
52.38011,13.07936,24486.png
16.72929,98.53285,23149.png
-34.85021,-58.66269,13227.png
55.4039,12.93005,10188.png
42.40642,18.72391,23130.png
10.17936082,7.352331123,5914.png
66.14011123,57.0243862,6504.png
52.56276,5.94859,25070.png
0.16866,34.42472,19799.png
-11.78798134,-40.6445788,8697.png
-31.91154536,127.3197511,6072.png
46.33764,-120.35562,17926.png
48.3658,2.40651,21375.png
53.40295,-3.09865,21984.png
50.02766,17.87183,12834.png
-25.95136,152.92008,23000.png
19.14802,73.23622,14971.png
-14.27563238,-41.1372135,7111.png
50.08377,18.27077,12479.png
36.04803,139.24644,10784.png
15.33033,99.98677,22751.png
53.32662,-7.0835,23529.png
1.30623,103.86419,13846.png
41.43962329,-87.47400404,18046.png
32.18,34.85282,15567.png
44.94470496,106.3254251,4380.png
50.08174,8.62498,24554.png
-17.48955257,-48.19216943,6483.png
-8.383991491,-70.20060615,2738.png
3.763493318,-61.75620069,7593.png
56.96051239,14.52982879,1793.png
49.12612,2.17825,21555.png
40.87317,-73.61428,16696.png
-5.777123114,-41.92850961,4664.png
22.25514,113.97433,15972.png
13.91903,100.07532,22879.png
-31.77538469,116.4705741,2182.png
55.06869,24.88481,14451.png
-9.944710868,-67.9181543,6233.png
37.25275,15.21523,11140.png
-11.02489108,-48.26678992,1847.png
-33.62601,-56.85355,22903.png
-7.21264,107.90747,19675.png
2.02443,102.58703,13879.png
-22.86023001,29.60735381,3064.png
29.33595,-82.24043,18085.png
46.98696711,119.2665756,1658.png
1.32558,103.89646,14180.png
-23.94910318,132.9169844,2911.png
49.24701,17.46204,21034.png
47.30648,-122.17542,18183.png
42.53164,1.50861,14295.png
41.53969,-74.25173,18659.png
-25.24648249,119.3388404,8252.png
43.57878,-0.69254,21538.png
6.9527,79.93433,23249.png
41.24255,-82.61573,18418.png
59.38587,18.13929,12141.png
38.5848,-8.81085,20352.png
49.95594,8.68969,24492.png
13.68418,-89.23989,19535.png
7.323448013,10.25308294,6095.png
40.36998,-74.09754,18512.png
-38.09169236,-67.92649492,9710.png
-32.36562311,-66.93578981,28.png
-7.3655,110.52329,19650.png
40.76023,-8.59335,20170.png
50.25484,18.94571,12700.png
7.991245765,10.99613878,2430.png
50.22393,13.98256,12350.png
1.54422,103.78149,14026.png
58.90140495,26.43952018,6581.png
33.33911,-84.29093,19069.png
53.787907,-1.807157557,22006.png
43.93114,4.4804,21560.png
37.80655,126.99062,11377.png
8.147938006,4.172621438,7824.png
-14.23664063,-41.70001332,9237.png
37.37587,13.7932,11009.png
-17.44140673,140.9885013,7041.png
-34.23700791,135.9898388,7608.png
44.08124448,39.73907842,1056.png
46.28211264,18.54409174,4320.png
37.60876,-77.37331,17144.png
3.123574991,39.25203761,2758.png
33.93113,-117.54866,16616.png
-31.90783692,-56.70952229,262.png
-31.25201358,118.5922749,670.png
50.48304026,103.1764672,5522.png
-6.16459,107.2227,19684.png
47.05,15.46667,23758.png
-23.14079108,119.1972746,9989.png
11.41459981,122.5770345,9974.png
53.39965096,-8.610812413,7849.png
48.79178,17.52945,20921.png
19.92159822,100.2422512,4865.png
3.646179869,-61.46565682,4723.png
-38.8951021,-61.61440456,2688.png
-30.36221114,-54.18507362,6910.png
52.05852931,94.15869688,8374.png
34.25755,135.33089,10790.png
49.0058,2.59749,21254.png
-24.97033968,30.09090099,5564.png
41.32715,-73.19226,18264.png
47.58069,-121.93824,16731.png
6.91462,79.92579,23324.png
47.88414,16.21958,23708.png
19.4629782,84.01510053,952.png
67.86872094,19.35064545,5766.png
-30.57071198,-51.63825369,9570.png
50.57169114,14.35351945,3893.png
-26.47505,29.62468,15651.png
34.89356,135.10149,10738.png
48.53127,2.57207,21454.png
19.42832,-99.05671,11820.png
-2.428950555,37.6667537,1600.png
53.12761,-7.4432,23484.png
-33.68376,-71.10998,22401.png
44.00012,22.8446,22739.png
49.47223973,27.00874584,7861.png
57.76759269,61.77636417,5780.png
9.724071125,11.75759959,4086.png
41.03358,-8.42057,20368.png
58.92162449,80.11960861,6365.png
39.14862,-76.72978,19528.png
-22.40166303,30.58151494,4988.png
55.62129,12.61784,10192.png
49.08001,2.50156,21504.png
61.42782167,44.66462429,4293.png
-16.13951542,-45.92291354,3768.png
-16.69445811,-39.70334461,2090.png
-7.381,110.57684,19577.png
18.76929,73.51192,14930.png
42.20118,14.35606,11221.png
41.59981,-6.90417,20162.png
41.39162,-7.84482,19843.png
-33.39082,-56.56599,22902.png
-28.22750409,121.0851272,285.png
